city,date,fare,ride_id
Kelseyland,2016/04/09 13:17:00,27.85,5750000000000 
New Maryport,2016/10/13 00:53:00,27.72,5220000000000 
West Peter,2016/09/16 02:23:00,7.35,1760000000000 
Sarabury,2016/01/22 23:12:00,38.4,1180000000000 
Jacobfort,2016/05/25 10:21:00,36.1,2590000000000 
Zimmermanmouth,2016/05/27 02:07:00,41.16,388000000000 
West Jefferyfurt,2016/06/01 17:40:00,16.21,5330000000000 
Kelseyland,2016/06/30 01:59:00,8.27,4380000000000 
Lake Jeffreyland,2016/06/24 18:03:00,22,2030000000000 
Lake Jennaton,2016/01/31 16:46:00,43.01,5880000000000 
Lisaville,2016/08/21 09:35:00,28.99,2560000000000 
Jacobfort,2016/06/11 06:51:00,16.61,2630000000000 
Alyssaberg,2016/07/19 21:09:00,27.76,8760000000000 
Sarabury,2016/03/29 19:07:00,20.56,7020000000000 
New Andreamouth,2016/02/21 09:17:00,14.71,8980000000000 
Rodriguezburgh,2016/08/30 17:34:00,5.95,2220000000000 
Prattfurt,2016/01/30 14:38:00,41.58,9510000000000 
New Christine,2016/10/26 19:33:00,19.39,6500000000000 
Port Samantha,2016/11/05 17:57:00,34.57,7550000000000 
Stewartview,2016/02/13 04:06:00,31.08,5160000000000 
Aprilchester,2016/08/08 10:15:00,13.05,4880000000000 
Williamshire,2016/06/14 18:35:00,30.22,915000000000 
Carrollfort,2016/11/01 11:32:00,6.27,9470000000000 
Edwardsbury,2016/08/16 07:09:00,11.34,1990000000000 
East Erin,2016/02/28 05:52:00,38.82,4130000000000 
Williamshire,2016/03/14 17:49:00,35.4,2120000000000 
New Jeffrey,2016/02/18 06:10:00,7.52,4930000000000 
New Maryport,2016/05/25 22:41:00,31.21,7460000000000 
Rodriguezburgh,2016/04/17 14:08:00,17.7,9030000000000 
New Aaron,2016/03/08 03:33:00,21.76,861000000000 
West Peter,2016/04/13 17:28:00,24.14,6360000000000 
Vickimouth,2016/03/17 18:07:00,27.77,6040000000000 
Prattfurt,2016/10/05 04:45:00,33.82,7050000000000 
Kimberlychester,2016/11/11 22:27:00,42.6,6980000000000 
Prattfurt,2016/05/08 05:04:00,5.63,117000000000 
Davidtown,2016/11/04 10:20:00,15.6,8530000000000 
West Dawnfurt,2016/03/20 14:25:00,21.38,2130000000000 
Alvarezhaven,2016/06/11 23:45:00,43.34,3940000000000 
Lake Sarashire,2016/02/02 14:47:00,33.81,7110000000000 
Zimmermanmouth,2016/08/31 18:06:00,24.23,3360000000000 
West Brittanyton,2016/07/23 18:48:00,29.67,4370000000000 
Alyssaberg,2016/08/29 10:28:00,13.72,140000000000 
Sandymouth,2016/04/16 21:26:00,24.02,3830000000000 
Swansonbury,2016/03/08 01:27:00,37.54,9460000000000 
Port Samantha,2016/04/01 03:42:00,26.33,1380000000000 
West Oscar,2016/01/30 18:19:00,29.66,9570000000000 
Lake Sarashire,2016/10/03 23:48:00,17.52,9380000000000 
Kellershire,2016/02/14 12:29:00,17.36,6050000000000 
Maryside,2016/01/03 11:36:00,5.22,3110000000000 
West Dawnfurt,2016/06/23 09:11:00,6.08,797000000000 
New Jeffrey,2016/09/24 16:09:00,27.65,4110000000000 
Antoniomouth,2016/03/17 09:02:00,28.55,3160000000000 
Lake Stevenbury,2016/06/03 16:35:00,15.58,7530000000000 
Edwardsbury,2016/08/26 16:25:00,30.72,1920000000000 
West Peter,2016/09/02 15:47:00,40.12,3810000000000 
South Bryanstad,2016/06/18 11:37:00,19.49,4930000000000 
New Andreamouth,2016/04/04 05:44:00,6.85,5860000000000 
Mooreview,2016/11/02 19:56:00,26.56,9230000000000 
Port Josephfurt,2016/10/26 07:25:00,28.61,645000000000 
Prattfurt,2016/03/20 08:26:00,20.11,2250000000000 
Carrollfort,2016/11/20 12:58:00,41.18,7890000000000 
Lake Jennaton,2016/03/29 19:40:00,12.34,473000000000 
Zimmermanmouth,2016/06/10 17:19:00,39.65,5690000000000 
Kimberlychester,2016/08/02 07:04:00,16.09,8790000000000 
Alvarezhaven,2016/02/07 02:46:00,35.22,5410000000000 
Travisville,2016/09/25 07:58:00,29.28,4290000000000 
West Brittanyton,2016/10/26 07:04:00,11.88,9060000000000 
Lisaville,2016/07/04 18:29:00,10.68,1650000000000 
New Jeffrey,2016/10/10 19:40:00,25.22,1810000000000 
Davistown,2016/11/06 12:05:00,11.02,915000000000 
Nguyenbury,2016/09/29 01:55:00,30.59,8790000000000 
Maryside,2016/10/02 16:45:00,40.34,330000000000 
Lake Jennaton,2016/03/16 07:06:00,16.98,1180000000000 
Aprilchester,2016/09/07 22:49:00,7.97,3960000000000 
Stewartview,2016/07/13 19:19:00,9.01,2320000000000 
Williamshire,2016/03/08 02:20:00,21.46,6490000000000 
Maryside,2016/09/09 06:19:00,12.44,4490000000000 
Pearsonberg,2016/01/21 01:02:00,16.47,2940000000000 
West Peter,2016/09/24 00:26:00,26.79,5250000000000 
Torresshire,2016/08/06 01:48:00,40.28,2830000000000 
Arnoldview,2016/06/05 11:38:00,16.7,4450000000000 
Russellport,2016/10/31 19:39:00,40.67,5830000000000 
Lake Jennaton,2016/05/10 12:33:00,40.26,4790000000000 
South Louis,2016/03/22 02:47:00,13.79,7670000000000 
Port Samantha,2016/11/07 17:55:00,22.72,8730000000000 
West Jefferyfurt,2016/09/03 08:12:00,20.26,280000000000 
Lake Sarashire,2016/08/13 01:15:00,19.48,2790000000000 
Smithhaven,2016/04/19 14:08:00,36.69,7530000000000 
West Alexis,2016/02/11 13:05:00,26,7290000000000 
Lake Sarashire,2016/05/05 12:57:00,32.48,334000000000 
New Aaron,2016/04/11 05:27:00,18.78,51186564251 
West Alexis,2016/04/15 00:27:00,21.2,8480000000000 
Port Johnstad,2016/09/12 01:35:00,42.82,7840000000000 
Carrollfort,2016/03/11 18:01:00,28.69,5400000000000 
Arnoldview,2016/03/31 17:49:00,41.28,3240000000000 
East Douglas,2016/09/08 04:35:00,33.49,4540000000000 
West Oscar,2016/08/04 16:57:00,25.05,696000000000 
South Roy,2016/03/15 13:52:00,25,6490000000000 
Lisaville,2016/09/30 22:29:00,31.06,18075235678 
West Dawnfurt,2016/03/22 14:35:00,7.82,9200000000000 
Mooreview,2016/06/20 00:25:00,42.02,9990000000000 
Port Johnstad,2016/03/24 23:17:00,31.35,9420000000000 
New Maryport,2016/04/01 11:56:00,16.69,7630000000000 
New Andreamouth,2016/08/13 19:53:00,34,3050000000000 
West Jefferyfurt,2016/11/17 15:09:00,4.86,1980000000000 
Smithhaven,2016/11/16 15:15:00,39.91,4430000000000 
East Douglas,2016/09/03 11:29:00,39.24,595000000000 
Pearsonberg,2016/01/15 17:30:00,44.88,9350000000000 
West Peter,2016/05/12 12:20:00,43.75,6800000000000 
West Alexis,2016/09/23 04:28:00,15.23,3440000000000 
West Brandy,2016/07/30 12:54:00,19.27,125000000000 
Wiseborough,2016/10/09 11:04:00,12.01,4480000000000 
Kimberlychester,2016/10/19 01:43:00,32.44,6670000000000 
Fosterside,2016/07/16 02:09:00,36.38,2300000000000 
Antoniomouth,2016/11/16 20:22:00,10.26,181000000000 
Fosterside,2016/04/02 00:12:00,25.85,5880000000000 
West Peter,2016/05/06 22:57:00,28.4,1650000000000 
New Maryport,2016/04/19 09:54:00,12.96,3570000000000 
West Brittanyton,2016/08/17 18:54:00,25.26,5730000000000 
Travisville,2016/08/12 01:58:00,19.44,1050000000000 
New Andreamouth,2016/07/11 18:21:00,30.28,683000000000 
Port Johnstad,2016/10/16 11:44:00,15.35,4660000000000 
Jacobfort,2016/07/15 21:56:00,8.32,5030000000000 
South Josephville,2016/10/24 13:28:00,39.81,4940000000000 
Lisaville,2016/06/04 23:12:00,44.13,7980000000000 
New David,2016/07/14 23:15:00,6.03,436000000000 
Alvarezhaven,2016/01/21 07:25:00,22.83,3570000000000 
Port Josephfurt,2016/04/28 19:43:00,25.47,8900000000000 
Edwardsbury,2016/11/04 05:16:00,36.21,6540000000000 
Port Martinberg,2016/10/06 02:34:00,20.33,3540000000000 
Davistown,2016/07/11 16:00:00,16.4,665000000000 
Sarabury,2016/10/18 04:33:00,37.5,1050000000000 
West Brandy,2016/03/21 18:34:00,40.82,4550000000000 
South Bryanstad,2016/06/15 09:52:00,30.49,1960000000000 
Swansonbury,2016/02/19 18:09:00,41.36,5640000000000 
Jacobfort,2016/05/14 18:47:00,34.02,2900000000000 
Jacobfort,2016/03/02 21:38:00,20.25,5100000000000 
Prattfurt,2016/10/10 13:14:00,27.01,3890000000000 
West Sydneyhaven,2016/05/27 20:27:00,16.88,5320000000000 
Zimmermanmouth,2016/06/01 11:10:00,42.01,589000000000 
Eriktown,2016/07/20 15:09:00,33.82,2160000000000 
Williamshire,2016/07/15 02:06:00,26.93,1130000000000 
Zimmermanmouth,2016/09/15 00:25:00,21.88,1940000000000 
Vickimouth,2016/11/08 18:43:00,22.19,4240000000000 
Swansonbury,2016/02/19 03:13:00,21.13,1190000000000 
Port Josephfurt,2016/06/25 06:09:00,6.94,5510000000000 
Williamshire,2016/08/12 21:51:00,23.65,6740000000000 
Alyssaberg,2016/07/01 15:29:00,36,1280000000000 
Jacobfort,2016/09/29 10:25:00,29.05,6190000000000 
South Louis,2016/09/29 10:37:00,44.14,5720000000000 
Aprilchester,2016/10/07 21:35:00,43.31,5060000000000 
West Oscar,2016/07/12 04:00:00,8.67,3450000000000 
West Sydneyhaven,2016/04/23 18:33:00,22.73,5350000000000 
Port Martinberg,2016/11/05 23:22:00,29.19,532000000000 
Davistown,2016/05/31 17:59:00,8.51,520000000000 
Swansonbury,2016/03/25 17:50:00,44.11,5060000000000 
Torresshire,2016/10/03 00:19:00,43.25,6930000000000 
New Jeffrey,2016/01/08 05:09:00,28.38,6600000000000 
Port Johnstad,2016/08/15 19:53:00,4.05,627000000000 
Arnoldview,2016/03/25 06:12:00,13.48,1940000000000 
Port Josephfurt,2016/01/11 03:22:00,39.5,1070000000000 
West Oscar,2016/05/25 03:59:00,36.56,8930000000000 
South Louis,2016/06/04 01:01:00,26.72,8470000000000 
West Oscar,2016/09/25 09:47:00,12.4,20928457069 
Russellport,2016/10/19 15:17:00,27.9,3580000000000 
Lake Jennaton,2016/07/24 03:38:00,28.22,7020000000000 
Maryside,2016/03/19 18:58:00,17.06,6390000000000 
Smithhaven,2016/05/08 22:23:00,40.49,9800000000000 
Port Martinberg,2016/06/27 18:51:00,18.47,1190000000000 
Fosterside,2016/11/07 18:52:00,17.47,268000000000 
New Jeffrey,2016/08/27 09:10:00,23.71,636000000000 
Pamelahaven,2016/01/07 15:08:00,37.23,5760000000000 
Torresshire,2016/09/29 20:31:00,14.35,1560000000000 
West Brandy,2016/03/17 16:32:00,44.12,4150000000000 
Prattfurt,2016/01/24 17:39:00,24.67,3180000000000 
West Oscar,2016/04/03 22:42:00,37.73,5050000000000 
Kimberlychester,2016/11/20 00:22:00,11.23,2810000000000 
Maryside,2016/03/16 22:22:00,33.19,4820000000000 
Kellershire,2016/07/22 00:14:00,26.08,10000000000000 
South Josephville,2016/08/26 19:29:00,34.33,2390000000000 
Alyssaberg,2016/06/08 22:23:00,4.85,6740000000000 
Alvarezhaven,2016/05/01 14:35:00,22.54,6440000000000 
New Aaron,2016/07/11 23:32:00,35.42,8740000000000 
East Erin,2016/11/05 22:54:00,20.02,5950000000000 
Russellport,2016/07/07 22:03:00,15.99,409000000000 
East Douglas,2016/11/20 15:55:00,44.07,2220000000000 
Port Martinberg,2016/07/09 07:34:00,27.88,7270000000000 
Stewartview,2016/03/28 07:23:00,14.43,7790000000000 
Lake Sarashire,2016/05/08 22:12:00,36.32,945000000000 
Vickimouth,2016/09/07 21:52:00,26.31,8800000000000 
West Brandy,2016/04/10 19:17:00,6.56,7230000000000 
Port Johnstad,2016/02/15 19:16:00,38.17,8330000000000 
Antoniomouth,2016/05/28 05:23:00,18.56,4800000000000 
New Andreamouth,2016/04/30 12:02:00,35.68,6000000000000 
Kellershire,2016/04/02 12:01:00,22.22,4840000000000 
Nguyenbury,2016/10/25 21:23:00,8.06,1020000000000 
West Brandy,2016/06/08 13:27:00,5.85,5640000000000 
Davidtown,2016/08/02 04:52:00,29.79,3800000000000 
Fosterside,2016/04/17 05:32:00,22.15,2790000000000 
West Dawnfurt,2016/05/02 22:34:00,30.97,4710000000000 
Swansonbury,2016/05/02 17:18:00,26.71,6150000000000 
South Louis,2016/02/14 03:22:00,23.15,6610000000000 
Sandymouth,2016/01/19 11:06:00,39.95,638000000000 
West Brittanyton,2016/05/23 07:10:00,21.94,2100000000000 
Davidtown,2016/03/16 15:08:00,33.11,5480000000000 
Edwardsbury,2016/07/26 14:40:00,36.86,7630000000000 
Fosterside,2016/02/23 09:11:00,13.85,9730000000000 
Lake Jeffreyland,2016/07/22 17:34:00,36.65,1640000000000 
South Louis,2016/07/21 22:51:00,19.83,4300000000000 
Eriktown,2016/11/05 19:50:00,28.69,417000000000 
New Andreamouth,2016/11/09 02:57:00,21.42,3160000000000 
Stewartview,2016/10/17 18:43:00,15.78,6850000000000 
Fosterside,2016/10/06 13:12:00,8.62,2000000000000 
Port Martinberg,2016/02/27 12:10:00,42.47,2770000000000 
Spencertown,2016/01/28 01:07:00,30.2,4590000000000 
New David,2016/11/24 04:19:00,24.33,8980000000000 
Travisville,2016/01/16 09:31:00,19.91,8450000000000 
Vickimouth,2016/09/20 17:47:00,20.04,4260000000000 
Spencertown,2016/05/17 16:18:00,34.05,4420000000000 
Antoniomouth,2016/10/05 21:29:00,25.79,3560000000000 
Lisaville,2016/10/30 08:23:00,23.88,9000000000000 
Arnoldview,2016/09/06 18:04:00,5.44,8150000000000 
Carrollfort,2016/04/29 16:44:00,8.07,5810000000000 
Lisatown,2016/11/19 04:50:00,15.48,6950000000000 
Prattfurt,2016/07/10 07:51:00,35.29,7330000000000 
New Christine,2016/02/26 13:36:00,26.36,4110000000000 
West Oscar,2016/05/14 09:03:00,38.81,4640000000000 
West Alexis,2016/06/20 15:53:00,40.08,7320000000000 
West Dawnfurt,2016/07/30 12:11:00,16.78,6190000000000 
Davidtown,2016/07/20 08:29:00,22,2550000000000 
Spencertown,2016/03/26 07:05:00,24.14,866000000000 
New David,2016/04/20 09:22:00,44.7,1620000000000 
Nguyenbury,2016/09/15 22:17:00,43.94,1500000000000 
Port Josephfurt,2016/07/13 11:39:00,8.91,5320000000000 
Smithhaven,2016/11/14 17:02:00,14.8,7740000000000 
New Jeffrey,2016/08/25 16:19:00,27.4,4750000000000 
New Christine,2016/10/19 21:37:00,9.45,4520000000000 
Williamshire,2016/07/24 14:35:00,9.97,8970000000000 
Port Johnstad,2016/07/07 06:38:00,39.79,5160000000000 
New David,2016/11/01 12:39:00,44.2,4390000000000 
Davistown,2016/02/20 04:23:00,30.68,905000000000 
New Christine,2016/09/13 18:22:00,13.71,877000000000 
Pearsonberg,2016/02/06 02:18:00,42.48,6940000000000 
Port Samantha,2016/10/04 01:21:00,28.25,1360000000000 
Carrollfort,2016/07/23 15:02:00,26.49,10000000000000 
Lake Jeffreyland,2016/03/24 02:55:00,40.58,8760000000000 
Port Johnstad,2016/04/18 06:40:00,8.62,5060000000000 
Nguyenbury,2016/03/31 12:51:00,5.77,4990000000000 
South Bryanstad,2016/08/12 23:50:00,28.95,9520000000000 
Sandymouth,2016/01/08 11:47:00,4.2,2480000000000 
West Sydneyhaven,2016/03/11 00:48:00,13.68,2220000000000 
Sandymouth,2016/02/11 09:48:00,17.1,4220000000000 
Davidtown,2016/01/01 23:43:00,8.2,7770000000000 
Russellport,2016/02/18 00:58:00,14.44,1150000000000 
Alyssaberg,2016/02/19 05:20:00,8.59,403000000000 
West Peter,2016/03/23 16:44:00,38.45,2050000000000 
Alvarezhaven,2016/05/20 12:26:00,42,7850000000000 
Alvarezhaven,2016/08/03 06:45:00,4.07,6100000000000 
New Maryport,2016/01/10 20:29:00,34.15,4300000000000 
South Josephville,2016/11/18 02:59:00,20.01,6110000000000 
Arnoldview,2016/10/05 03:25:00,10.48,6330000000000 
South Louis,2016/02/10 22:53:00,30.6,8980000000000 
Carrollfort,2016/10/19 02:21:00,24.94,2430000000000 
West Jefferyfurt,2016/02/20 05:32:00,17.24,90536052956 
West Sydneyhaven,2016/08/19 09:57:00,6.44,6610000000000 
Fosterside,2016/09/19 12:47:00,5.53,9830000000000 
Lake Sarashire,2016/03/22 02:36:00,35.62,6110000000000 
Port Johnstad,2016/07/20 15:46:00,15.14,1890000000000 
South Josephville,2016/02/01 00:44:00,4.69,3350000000000 
Port Samantha,2016/01/06 15:04:00,25.39,5160000000000 
Lake Stevenbury,2016/08/30 19:55:00,27.35,7540000000000 
Smithhaven,2016/04/28 14:21:00,17.41,3070000000000 
Lisatown,2016/08/28 21:01:00,26.42,4780000000000 
Travisville,2016/02/14 22:53:00,27.89,287000000000 
Williamshire,2016/04/20 17:13:00,39.42,6620000000000 
Sandymouth,2016/03/08 21:39:00,13.4,1500000000000 
West Brandy,2016/10/26 03:25:00,12.71,5090000000000 
Lake Stevenbury,2016/08/21 14:09:00,12.49,6480000000000 
Port Johnstad,2016/04/15 18:08:00,26.23,6080000000000 
West Peter,2016/09/14 15:30:00,38.49,7450000000000 
Port Johnstad,2016/10/19 13:57:00,39.44,8060000000000 
New Aaron,2016/06/04 02:23:00,20.53,2320000000000 
New David,2016/05/03 16:38:00,32.12,141000000000 
Aprilchester,2016/10/14 13:03:00,17.94,6500000000000 
Port Josephfurt,2016/10/31 04:48:00,41.94,3150000000000 
Nguyenbury,2016/09/29 23:40:00,35.73,1540000000000 
Arnoldview,2016/08/04 11:44:00,29.49,9820000000000 
Pearsonberg,2016/03/29 12:59:00,36.4,9390000000000 
New Maryport,2016/07/13 10:19:00,11.96,5600000000000 
New Maryport,2016/08/27 12:46:00,32.67,837000000000 
Stewartview,2016/06/10 14:50:00,31.47,5400000000000 
Alyssaberg,2016/08/27 06:36:00,11.38,2200000000000 
Torresshire,2016/12/04 15:39:00,38.02,6250000000000 
South Josephville,2016/05/19 00:58:00,27.96,816000000000 
Lake Jennaton,2016/01/18 08:02:00,15.86,2260000000000 
Lisaville,2016/01/04 01:40:00,42.14,2670000000000 
Russellport,2016/04/04 16:17:00,36.62,9550000000000 
Arnoldview,2016/04/02 23:42:00,39.53,1050000000000 
Kimberlychester,2016/07/04 11:41:00,14.85,9830000000000 
Aprilchester,2016/03/19 04:20:00,25.69,4170000000000 
Rodriguezburgh,2016/05/15 08:56:00,22.06,785000000000 
Eriktown,2016/12/04 07:48:00,5.43,8530000000000 
Antoniomouth,2016/03/13 19:52:00,41.44,8150000000000 
Port Johnstad,2016/09/07 11:05:00,39.43,3600000000000 
Davistown,2016/03/13 10:22:00,39.05,5990000000000 
Port Johnstad,2016/01/26 18:19:00,39.14,6200000000000 
New Andreamouth,2016/05/24 01:44:00,17.03,3480000000000 
New Andreamouth,2016/03/08 11:59:00,5.09,9660000000000 
New Christine,2016/09/23 11:29:00,22.01,7560000000000 
Port Samantha,2016/09/08 12:46:00,40.1,3940000000000 
Davidtown,2016/02/20 16:27:00,12.64,7150000000000 
West Peter,2016/01/15 09:18:00,29.65,7690000000000 
Mooreview,2016/10/06 11:54:00,24.94,7430000000000 
Torresshire,2016/10/21 08:28:00,15.16,5430000000000 
Smithhaven,2016/01/17 23:39:00,27.17,2990000000000 
West Peter,2016/04/20 00:52:00,35.17,1460000000000 
Sandymouth,2016/10/21 16:57:00,4.76,6960000000000 
East Erin,2016/09/05 00:50:00,44.96,5170000000000 
West Peter,2016/09/06 18:01:00,15.63,5820000000000 
East Erin,2016/08/10 06:20:00,31.07,6620000000000 
Russellport,2016/06/12 15:10:00,23.01,425000000000 
East Douglas,2016/01/14 15:35:00,32.56,4980000000000 
Carrollfort,2016/07/28 16:00:00,30.69,7830000000000 
Fosterside,2016/01/10 23:19:00,41.96,9980000000000 
Sandymouth,2016/10/22 11:31:00,36.53,9230000000000 
West Alexis,2016/09/18 00:18:00,11.21,9930000000000 
Maryside,2016/08/13 19:11:00,31.47,3760000000000 
Travisville,2016/03/12 19:18:00,44.07,7650000000000 
Vickimouth,2016/03/01 00:15:00,12.07,5510000000000 
Arnoldview,2016/02/25 03:28:00,6.45,4440000000000 
Lake Sarashire,2016/06/16 05:24:00,11.26,5120000000000 
Mooreview,2016/04/05 05:22:00,40.99,8600000000000 
East Erin,2016/08/27 20:23:00,24.66,8700000000000 
Williamshire,2016/06/29 21:55:00,44.73,3510000000000 
Stewartview,2016/04/06 18:53:00,15.19,7700000000000 
Lisaville,2016/06/21 03:07:00,29.94,400000000000 
Lake Jennaton,2016/08/01 21:47:00,30.09,5950000000000 
West Brandy,2016/12/05 00:26:00,24.12,6710000000000 
Swansonbury,2016/06/13 03:24:00,15.51,9020000000000 
Lisaville,2016/02/10 20:42:00,44.12,985000000000 
Carrollfort,2016/05/16 18:01:00,21.78,8720000000000 
Aprilchester,2016/04/04 13:08:00,24.26,1490000000000 
West Brittanyton,2016/07/20 06:59:00,22.94,9240000000000 
Kimberlychester,2016/08/23 18:33:00,9.68,2740000000000 
Kimberlychester,2016/07/07 10:01:00,22.16,735000000000 
Port Josephfurt,2016/10/20 04:17:00,29.27,6970000000000 
Lisaville,2016/05/01 17:04:00,44.29,6530000000000 
Aprilchester,2016/05/31 14:41:00,39.53,2400000000000 
Kimberlychester,2016/11/21 23:00:00,34.27,7740000000000 
New Andreamouth,2016/11/09 19:19:00,37.22,3990000000000 
Port Samantha,2016/09/18 02:37:00,15.66,6660000000000 
Swansonbury,2016/10/04 11:52:00,6.24,8540000000000 
Vickimouth,2016/03/03 09:41:00,37.87,1430000000000 
Port Samantha,2016/02/09 17:41:00,15.6,6810000000000 
Kelseyland,2016/04/20 05:36:00,31.67,2870000000000 
Kelseyland,2016/05/02 05:55:00,40.92,2770000000000 
New Maryport,2016/05/08 12:25:00,39.88,8890000000000 
Travisville,2016/01/20 21:31:00,4.95,5910000000000 
New Aaron,2016/06/01 22:33:00,44.99,3740000000000 
Vickimouth,2016/02/27 08:42:00,8.89,9420000000000 
Carrollfort,2016/07/09 22:55:00,24.16,2360000000000 
South Josephville,2016/06/11 09:24:00,33.72,3610000000000 
Wiseborough,2016/05/24 00:45:00,4.74,8940000000000 
South Bryanstad,2016/08/17 22:38:00,21.34,5940000000000 
Swansonbury,2016/04/09 22:57:00,36.73,7130000000000 
Alvarezhaven,2016/01/25 06:02:00,5.16,2230000000000 
Jacobfort,2016/02/29 18:17:00,24.45,3010000000000 
New David,2016/11/03 14:58:00,38.62,2080000000000 
Nguyenbury,2016/01/30 13:17:00,33.43,6260000000000 
Port Martinberg,2016/11/11 21:16:00,22.38,1130000000000 
Arnoldview,2016/07/31 18:16:00,10.74,5700000000000 
New Andreamouth,2016/03/12 15:09:00,18.33,1650000000000 
New Jeffrey,2016/04/14 01:43:00,31.47,918000000000 
Edwardsbury,2016/04/12 05:27:00,10.65,7430000000000 
East Douglas,2016/03/01 17:52:00,20.27,1100000000000 
Lake Jennaton,2016/11/10 02:12:00,41.72,9530000000000 
Lake Sarashire,2016/06/30 10:48:00,35.35,5100000000000 
Port Martinberg,2016/02/27 00:10:00,16.84,3520000000000 
Spencertown,2016/08/25 14:12:00,11.93,7470000000000 
Port Josephfurt,2016/06/26 08:24:00,43.65,9410000000000 
New Aaron,2016/03/23 18:54:00,10.61,5080000000000 
Pearsonberg,2016/02/22 20:28:00,20.27,3350000000000 
Antoniomouth,2016/02/11 19:28:00,35.05,8730000000000 
East Erin,2016/02/04 09:29:00,15.57,75841830079 
Port Samantha,2016/08/28 20:20:00,42.34,2700000000000 
Port Johnstad,2016/07/09 19:59:00,30.87,2640000000000 
New Jeffrey,2016/01/25 08:30:00,34.01,6560000000000 
East Erin,2016/09/23 10:01:00,39.33,6270000000000 
Vickimouth,2016/01/21 06:11:00,14.22,5800000000000 
Lake Stevenbury,2016/03/16 18:42:00,34.09,1210000000000 
Nguyenbury,2016/08/30 04:06:00,7.03,6220000000000 
West Oscar,2016/06/05 21:53:00,39.53,2310000000000 
Lake Sarashire,2016/03/20 06:40:00,15.2,9870000000000 
South Bryanstad,2016/09/11 12:04:00,18.43,4390000000000 
Travisville,2016/08/04 20:22:00,26.48,1140000000000 
Vickimouth,2016/05/15 19:26:00,11.88,5270000000000 
West Brandy,2016/04/24 13:40:00,22.57,2510000000000 
Rodriguezburgh,2016/12/02 08:18:00,37.91,3150000000000 
Alyssaberg,2016/05/27 16:42:00,4.94,3710000000000 
Smithhaven,2016/10/13 22:03:00,19.87,606000000000 
West Oscar,2016/11/09 05:46:00,8.66,8950000000000 
Smithhaven,2016/05/03 09:43:00,10.56,6740000000000 
Sarabury,2016/09/30 20:41:00,44.32,2100000000000 
New David,2016/05/21 00:01:00,17.06,9680000000000 
Travisville,2016/05/09 18:15:00,36.37,1010000000000 
Lake Jeffreyland,2016/11/07 01:56:00,39.58,2730000000000 
Lake Jeffreyland,2016/05/28 07:17:00,37.9,1640000000000 
New Andreamouth,2016/10/15 07:28:00,30.43,9150000000000 
Sarabury,2016/07/30 10:37:00,25.99,5230000000000 
West Sydneyhaven,2016/08/04 17:20:00,21.99,9520000000000 
South Roy,2016/08/08 08:26:00,44.34,418000000000 
Jacobfort,2016/11/14 14:42:00,12.04,892000000000 
Fosterside,2016/05/20 00:15:00,42.67,6760000000000 
Antoniomouth,2016/01/08 02:19:00,43.26,6270000000000 
Port Martinberg,2016/08/03 20:00:00,31.93,1140000000000 
West Oscar,2016/01/02 07:50:00,36.06,2480000000000 
Rodriguezburgh,2016/06/03 15:45:00,36.07,3480000000000 
West Dawnfurt,2016/04/20 21:22:00,6.17,3530000000000 
Pearsonberg,2016/03/05 12:54:00,24.33,83452309358 
West Oscar,2016/01/27 21:43:00,27.91,8220000000000 
Pearsonberg,2016/09/13 06:32:00,11.35,9430000000000 
Jacobfort,2016/11/07 00:55:00,34.54,5280000000000 
Fosterside,2016/06/01 02:10:00,20.18,3720000000000 
Lake Sarashire,2016/04/17 04:08:00,39.55,4780000000000 
Rodriguezburgh,2016/02/15 06:46:00,20.76,7110000000000 
Antoniomouth,2016/06/27 11:53:00,19.91,5740000000000 
Yolandafurt,2016/08/27 23:18:00,34.95,9030000000000 
Russellport,2016/06/03 21:49:00,23.05,3860000000000 
Maryside,2016/03/16 08:29:00,35.47,5350000000000 
New David,2016/03/11 17:19:00,37.52,4210000000000 
West Brittanyton,2016/07/24 11:09:00,36.31,2180000000000 
Pamelahaven,2016/07/23 00:02:00,40.09,9080000000000 
South Roy,2016/10/01 22:21:00,43.07,2190000000000 
West Alexis,2016/07/05 16:43:00,10.04,5290000000000 
West Sydneyhaven,2016/05/23 11:24:00,41.55,4120000000000 
Stewartview,2016/08/31 11:18:00,20.02,2050000000000 
New Maryport,2016/07/19 05:21:00,33.31,2810000000000 
Jacobfort,2016/10/27 17:53:00,14.99,9620000000000 
Carrollfort,2016/01/13 13:03:00,29.2,4810000000000 
New Aaron,2016/02/07 03:24:00,19.09,8830000000000 
Lake Jennaton,2016/06/25 16:32:00,10.95,7330000000000 
Fosterside,2016/12/03 05:03:00,33.45,976000000000 
Edwardsbury,2016/08/06 06:20:00,36.3,5990000000000 
Pamelahaven,2016/02/01 19:44:00,7.5,9990000000000 
West Oscar,2016/06/13 12:57:00,29.91,3600000000000 
Lake Jeffreyland,2016/03/03 01:10:00,44.68,788000000000 
Wiseborough,2016/07/08 00:43:00,30.94,8680000000000 
Mooreview,2016/07/30 17:39:00,37.14,8240000000000 
Maryside,2016/04/21 03:14:00,29.25,6700000000000 
Lake Sarashire,2016/06/06 04:51:00,33.25,6300000000000 
Port Johnstad,2016/05/04 10:44:00,33.64,664000000000 
New David,2016/01/23 09:17:00,27.55,403000000000 
West Jefferyfurt,2016/09/07 06:09:00,34.4,9480000000000 
